date,ticker,text,sentiment_score,sentiment_type
2020-06-08,GOOGL,GOOGL receives regulatory approval for new product launch,0.5673884287832123,positive
2020-06-09,AAPL,AAPL CEO optimistic about future growth prospects,0.9008039348871741,positive
2020-06-10,GOOGL,GOOGL faces supply chain disruptions,-0.9499654525297008,negative
2020-06-10,GOOGL,GOOGL reports disappointing quarterly results,-0.547986004929338,negative
2020-06-10,GOOGL,GOOGL announces layoffs amid restructuring efforts,-0.9312868215091696,negative
2020-06-10,MSFT,MSFT expands operations with new strategic partnership,0.670842440679759,positive
2020-06-11,MSFT,MSFT reports disappointing quarterly results,-0.4778148043668939,negative
2020-06-11,MSFT,MSFT announces layoffs amid restructuring efforts,-0.7760999900381738,negative
2020-06-12,MSFT,MSFT receives regulatory approval for new product launch,0.9740036339300195,positive
2020-06-12,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.543792230754234,positive
2020-06-13,AAPL,AAPL announces routine board meeting,-0.13088413924701472,neutral
2020-06-13,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.8867114409807606,positive
2020-06-14,AAPL,AAPL expands operations with new strategic partnership,0.9716077170188153,positive
2020-06-14,AAPL,AAPL participates in industry conference,-0.09378232607870346,neutral
2020-06-14,GOOGL,GOOGL CEO steps down amid controversy,-0.3519113740418215,negative
2020-06-14,MSFT,MSFT announces breakthrough innovation in energy,0.8910984331840608,positive
2020-06-14,MSFT,MSFT participates in industry conference,0.01637694400197076,neutral
2020-06-15,AAPL,AAPL files standard regulatory documents,-0.1443248788968052,neutral
2020-06-15,AAPL,AAPL provides business update to investors,-0.015288737687804005,neutral
2020-06-15,AAPL,AAPL expands operations with new strategic partnership,0.455923827065432,positive
2020-06-15,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.31040828204186377,positive
2020-06-15,MSFT,MSFT CEO optimistic about future growth prospects,0.4582694355386845,positive
2020-06-16,GOOGL,GOOGL announces minor organizational changes,0.12444241608006379,neutral
2020-06-16,MSFT,MSFT announces breakthrough innovation in finance,0.3156565741461005,positive
2020-06-16,MSFT,MSFT announces minor organizational changes,0.03568468938104816,neutral
2020-06-17,GOOGL,GOOGL announces routine board meeting,0.10482866137589031,neutral
2020-06-18,AAPL,AAPL announces routine board meeting,-0.10756443114617259,neutral
2020-06-18,AAPL,AAPL announces breakthrough innovation in finance,0.41587855637616106,positive
2020-06-18,MSFT,MSFT participates in industry conference,-0.1418734174653496,neutral
2020-06-19,GOOGL,GOOGL CEO optimistic about future growth prospects,0.7279221709371569,positive
2020-06-19,GOOGL,GOOGL faces supply chain disruptions,-0.7595300622711154,negative
2020-06-20,AAPL,AAPL announces routine board meeting,0.023105903639224712,neutral
2020-06-20,GOOGL,GOOGL stock surges on positive analyst upgrade,0.5373613292838759,positive
2020-06-20,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.7112932405048589,positive
2020-06-20,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.6470136567117223,positive
2020-06-20,MSFT,MSFT CEO optimistic about future growth prospects,0.4890014313464063,positive
2020-06-21,AAPL,AAPL releases sustainability report,0.16679149960740108,neutral
2020-06-21,GOOGL,GOOGL announces routine board meeting,-0.06222468462859601,neutral
2020-06-21,GOOGL,GOOGL files standard regulatory documents,0.06866642288378821,neutral
2020-06-21,MSFT,MSFT maintains steady performance in Q4,0.05791744098429985,neutral
2020-06-22,GOOGL,GOOGL expands operations with new strategic partnership,0.5106665934881117,positive
2020-06-22,GOOGL,GOOGL reports disappointing quarterly results,-0.5494677013351417,negative
2020-06-22,MSFT,MSFT participates in industry conference,0.06658807842148201,neutral
2020-06-22,MSFT,MSFT announces routine board meeting,0.12664820163685458,neutral
2020-06-23,GOOGL,GOOGL stock surges on positive analyst upgrade,0.9731667405277475,positive
2020-06-23,GOOGL,GOOGL provides business update to investors,0.026778342991861853,neutral
2020-06-23,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.8593513936403372,positive
2020-06-24,AAPL,AAPL faces regulatory scrutiny over compliance,-0.9001294764734868,negative
2020-06-24,AAPL,AAPL stock surges on positive analyst upgrade,0.3732464648493379,positive
2020-06-24,AAPL,AAPL reports disappointing quarterly results,-0.6222360621219146,negative
2020-06-24,AAPL,AAPL announces layoffs amid restructuring efforts,-0.8717373011907081,negative
2020-06-24,GOOGL,GOOGL announces increased dividend and share buyback program,0.7096542305736686,positive
2020-06-24,GOOGL,GOOGL files standard regulatory documents,-0.020109835763157557,neutral
2020-06-24,MSFT,MSFT stock falls on analyst downgrade,-0.5711038215727309,negative
2020-06-25,AAPL,AAPL announces breakthrough innovation in healthcare,0.8121255610579667,positive
2020-06-25,MSFT,MSFT faces regulatory scrutiny over compliance,-0.5119232993298627,negative
2020-06-26,MSFT,MSFT participates in industry conference,-0.002097104165678265,neutral
2020-06-27,AAPL,AAPL files standard regulatory documents,-0.12799278197967728,neutral
2020-06-27,MSFT,MSFT announces increased dividend and share buyback program,0.35704298411649354,positive
2020-06-27,MSFT,MSFT announces minor organizational changes,0.07141256429202592,neutral
2020-06-28,AAPL,AAPL maintains steady performance in Q1,0.030830977052706154,neutral
2020-06-29,AAPL,AAPL announces routine board meeting,0.1617701369268601,neutral
2020-06-29,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.5177291935398887,positive
2020-06-29,MSFT,MSFT files standard regulatory documents,0.1998692820968369,neutral
2020-06-29,MSFT,MSFT announces layoffs amid restructuring efforts,-0.35659276115027777,negative
2020-06-30,AAPL,AAPL reports disappointing quarterly results,-0.8970692795716242,negative
2020-06-30,GOOGL,GOOGL announces breakthrough innovation in energy,0.7038366747259259,positive
2020-06-30,GOOGL,GOOGL CEO optimistic about future growth prospects,0.5880890225815192,positive
2020-06-30,GOOGL,GOOGL announces routine board meeting,0.17501039470383323,neutral
2020-06-30,MSFT,MSFT releases sustainability report,0.15147903353043035,neutral
2020-07-01,AAPL,AAPL faces regulatory scrutiny over market practices,-0.774875202484135,negative
2020-07-01,AAPL,AAPL loses major client contract,-0.6361868479659392,negative
2020-07-01,GOOGL,GOOGL files standard regulatory documents,0.013212224595302219,neutral
2020-07-01,GOOGL,GOOGL loses major client contract,-0.33664413676672167,negative
2020-07-01,MSFT,MSFT faces supply chain disruptions,-0.9140110229862974,negative
2020-07-01,MSFT,MSFT provides business update to investors,0.008729289979980903,neutral
2020-07-02,AAPL,AAPL expands operations with new strategic partnership,0.35017556577273423,positive
2020-07-02,AAPL,AAPL faces regulatory scrutiny over environmental impact,-0.6261607656509893,negative
2020-07-03,GOOGL,GOOGL participates in industry conference,-0.09306818065492926,neutral
2020-07-03,MSFT,MSFT maintains steady performance in Q4,-0.0526501969661064,neutral
2020-07-03,MSFT,MSFT CEO steps down amid controversy,-0.5844261222919054,negative
2020-07-04,GOOGL,GOOGL loses major client contract,-0.47679274988866777,negative
2020-07-04,GOOGL,GOOGL maintains steady performance in Q3,-0.09121395688876698,neutral
2020-07-04,GOOGL,GOOGL announces breakthrough innovation in consumer goods,0.4549869368552329,positive
2020-07-04,MSFT,MSFT expands operations with new strategic partnership,0.9761956196858284,positive
2020-07-05,GOOGL,GOOGL CEO optimistic about future growth prospects,0.4518602577851351,positive
2020-07-05,MSFT,MSFT CEO optimistic about future growth prospects,0.5744206743625139,positive
2020-07-06,AAPL,AAPL maintains steady performance in Q3,0.09378735435012914,neutral
2020-07-06,GOOGL,GOOGL expands operations with new strategic partnership,0.49078335352512037,positive
2020-07-06,GOOGL,GOOGL announces increased dividend and share buyback program,0.813887180559878,positive
2020-07-06,MSFT,MSFT stock falls on analyst downgrade,-0.44664035590371975,negative
2020-07-07,AAPL,AAPL maintains steady performance in Q4,0.011522087262706565,neutral
2020-07-07,GOOGL,GOOGL expands operations with new strategic partnership,0.3243250572138322,positive
2020-07-07,MSFT,MSFT CEO steps down amid controversy,-0.5873616482537853,negative
2020-07-08,GOOGL,GOOGL announces increased dividend and share buyback program,0.7624535223969973,positive
2020-07-08,GOOGL,GOOGL expands operations with new strategic partnership,0.45133200170933274,positive
2020-07-09,MSFT,MSFT provides business update to investors,-0.03373559939982035,neutral
2020-07-09,MSFT,MSFT receives regulatory approval for new product launch,0.9713916530495401,positive
2020-07-10,GOOGL,GOOGL loses major client contract,-0.45782017071636105,negative
2020-07-10,GOOGL,GOOGL announces increased dividend and share buyback program,0.7357398770943607,positive
2020-07-10,MSFT,MSFT releases sustainability report,-0.13012025943164063,neutral
2020-07-10,MSFT,MSFT loses major client contract,-0.7086832908377958,negative
2020-07-11,AAPL,AAPL reports disappointing quarterly results,-0.8840645045594855,negative
2020-07-12,AAPL,AAPL loses major client contract,-0.6587032627985205,negative
2020-07-12,GOOGL,GOOGL announces increased dividend and share buyback program,0.9380607297170291,positive
2020-07-12,GOOGL,GOOGL announces increased dividend and share buyback program,0.33078014913501835,positive
2020-07-12,GOOGL,GOOGL faces supply chain disruptions,-0.5991959616586054,negative
2020-07-12,GOOGL,GOOGL reports disappointing quarterly results,-0.6455009552882867,negative
2020-07-12,MSFT,MSFT releases sustainability report,0.0545882834200388,neutral
2020-07-13,AAPL,AAPL receives regulatory approval for new product launch,0.6703722873623069,positive
2020-07-13,AAPL,AAPL CEO steps down amid controversy,-0.4616764437512221,negative
2020-07-13,MSFT,MSFT receives regulatory approval for new product launch,0.5458005833897684,positive
2020-07-14,AAPL,AAPL releases sustainability report,-0.19004964719415784,neutral
2020-07-14,AAPL,AAPL stock surges on positive analyst upgrade,0.8747505561399131,positive
2020-07-14,GOOGL,GOOGL files standard regulatory documents,-0.0704596453771987,neutral
2020-07-15,MSFT,MSFT receives regulatory approval for new product launch,0.6053929589476965,positive
2020-07-16,AAPL,AAPL expands operations with new strategic partnership,0.9248205528092783,positive
2020-07-16,AAPL,AAPL announces increased dividend and share buyback program,0.7305886077852182,positive
2020-07-16,GOOGL,GOOGL stock falls on analyst downgrade,-0.897201721591014,negative
2020-07-16,GOOGL,GOOGL faces regulatory scrutiny over environmental impact,-0.5161544208604172,negative
2020-07-17,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.39960035302765506,positive
2020-07-17,GOOGL,GOOGL releases sustainability report,-0.014051627938262534,neutral
2020-07-17,MSFT,MSFT reports disappointing quarterly results,-0.9024212249022034,negative
2020-07-17,MSFT,MSFT announces breakthrough innovation in finance,0.5196146811912578,positive
2020-07-17,MSFT,MSFT announces minor organizational changes,0.1305595094978534,neutral
2020-07-18,AAPL,AAPL reports disappointing quarterly results,-0.4247631692381084,negative
2020-07-18,AAPL,AAPL expands operations with new strategic partnership,0.5681459732600451,positive
2020-07-18,GOOGL,GOOGL faces regulatory scrutiny over data privacy,-0.4241178774658514,negative
2020-07-19,GOOGL,GOOGL announces increased dividend and share buyback program,0.9775786118641783,positive
2020-07-19,GOOGL,GOOGL loses major client contract,-0.4346611645837284,negative
2020-07-19,MSFT,MSFT releases sustainability report,-0.14437634968242818,neutral
2020-07-20,GOOGL,GOOGL CEO optimistic about future growth prospects,0.8210126021361563,positive
2020-07-20,MSFT,MSFT announces breakthrough innovation in finance,0.7235500396265367,positive
2020-07-21,MSFT,MSFT announces routine board meeting,-0.19561453874738266,neutral
2020-07-22,AAPL,AAPL announces breakthrough innovation in energy,0.7815888150665689,positive
2020-07-22,AAPL,AAPL provides business update to investors,-0.018974198625766936,neutral
2020-07-22,MSFT,MSFT maintains steady performance in Q2,-0.04054346592144639,neutral
2020-07-22,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.7728189326162753,positive
2020-07-23,AAPL,AAPL releases sustainability report,-0.09340111999486189,neutral
2020-07-23,GOOGL,GOOGL expands operations with new strategic partnership,0.7789600976216178,positive
2020-07-23,GOOGL,GOOGL expands operations with new strategic partnership,0.865717773032143,positive
2020-07-23,GOOGL,GOOGL announces minor organizational changes,0.15476268975687035,neutral
2020-07-23,MSFT,MSFT receives regulatory approval for new product launch,0.45672806331397947,positive
2020-07-24,AAPL,AAPL provides business update to investors,0.14470953591574187,neutral
2020-07-24,AAPL,"AAPL reports strong quarterly earnings, beating analyst expectations",0.579654532682395,positive
2020-07-24,MSFT,MSFT announces increased dividend and share buyback program,0.3568314509353018,positive
2020-07-25,GOOGL,GOOGL CEO steps down amid controversy,-0.9003113730336811,negative
2020-07-25,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.6031532718107548,positive
2020-07-25,MSFT,MSFT faces regulatory scrutiny over market practices,-0.7223923049305983,negative
2020-07-25,MSFT,MSFT announces increased dividend and share buyback program,0.9224299898886132,positive
2020-07-26,AAPL,AAPL faces supply chain disruptions,-0.7826317295847347,negative
2020-07-26,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.37814621172482976,positive
2020-07-26,GOOGL,GOOGL participates in industry conference,0.0056347499517094835,neutral
2020-07-28,AAPL,AAPL participates in industry conference,-0.04873935468301557,neutral
2020-07-28,AAPL,AAPL announces routine board meeting,0.07434179696059673,neutral
2020-07-28,GOOGL,GOOGL stock surges on positive analyst upgrade,0.8868364744153696,positive
2020-07-28,GOOGL,GOOGL CEO optimistic about future growth prospects,0.9308568160844524,positive
2020-07-29,GOOGL,GOOGL provides business update to investors,0.1331034673810857,neutral
2020-07-30,AAPL,AAPL faces supply chain disruptions,-0.9615353873762225,negative
2020-07-30,MSFT,MSFT reports disappointing quarterly results,-0.5363593181606576,negative
2020-07-30,MSFT,MSFT maintains steady performance in Q3,-0.06504286750049346,neutral
2020-07-30,MSFT,MSFT announces layoffs amid restructuring efforts,-0.3776693827240357,negative
2020-07-31,AAPL,AAPL announces routine board meeting,0.008210845123665461,neutral
2020-07-31,MSFT,MSFT reports disappointing quarterly results,-0.700317811786277,negative
2020-08-01,GOOGL,GOOGL loses major client contract,-0.9041380751811643,negative
2020-08-01,GOOGL,GOOGL faces supply chain disruptions,-0.5246169793256503,negative
2020-08-01,GOOGL,GOOGL files standard regulatory documents,0.005991924259337894,neutral
2020-08-02,AAPL,AAPL stock surges on positive analyst upgrade,0.8639458476924426,positive
2020-08-02,GOOGL,GOOGL stock surges on positive analyst upgrade,0.9324915125880973,positive
2020-08-02,GOOGL,GOOGL files standard regulatory documents,-0.1130151665634449,neutral
2020-08-03,AAPL,AAPL announces routine board meeting,-0.1537773204654645,neutral
2020-08-03,MSFT,MSFT reports disappointing quarterly results,-0.3543169073833043,negative
2020-08-04,GOOGL,GOOGL provides business update to investors,0.09091699089582739,neutral
2020-08-04,GOOGL,GOOGL expands operations with new strategic partnership,0.7748520628480313,positive
2020-08-04,GOOGL,GOOGL CEO optimistic about future growth prospects,0.6506570842249261,positive
2020-08-04,GOOGL,GOOGL faces supply chain disruptions,-0.9651988351193399,negative
2020-08-04,MSFT,MSFT announces layoffs amid restructuring efforts,-0.7407488639627201,negative
2020-08-05,MSFT,MSFT receives regulatory approval for new product launch,0.40113298761622374,positive
2020-08-05,MSFT,MSFT announces breakthrough innovation in finance,0.45386049837334663,positive
2020-08-06,AAPL,AAPL announces breakthrough innovation in energy,0.4388495277745331,positive
2020-08-06,GOOGL,GOOGL maintains steady performance in Q1,-0.06846188471640416,neutral
2020-08-07,GOOGL,GOOGL stock surges on positive analyst upgrade,0.9490223864151921,positive
2020-08-07,GOOGL,GOOGL stock falls on analyst downgrade,-0.6468564241314467,negative
2020-08-08,AAPL,AAPL announces layoffs amid restructuring efforts,-0.3111253751980025,negative
2020-08-08,AAPL,AAPL faces regulatory scrutiny over market practices,-0.48810922862535355,negative
2020-08-08,AAPL,AAPL faces supply chain disruptions,-0.8376517900674338,negative
2020-08-08,GOOGL,GOOGL loses major client contract,-0.4353678616491774,negative
2020-08-08,GOOGL,GOOGL CEO optimistic about future growth prospects,0.3909793056331688,positive
2020-08-08,MSFT,MSFT maintains steady performance in Q3,0.08562173226218295,neutral
2020-08-08,MSFT,MSFT CEO steps down amid controversy,-0.9894565082796043,negative
2020-08-08,MSFT,MSFT announces increased dividend and share buyback program,0.3299482877730875,positive
2020-08-09,AAPL,"AAPL reports strong quarterly earnings, beating analyst expectations",0.9073508230383998,positive
2020-08-09,AAPL,AAPL CEO steps down amid controversy,-0.8716029293514955,negative
2020-08-09,GOOGL,GOOGL expands operations with new strategic partnership,0.9251209706601775,positive
2020-08-11,AAPL,AAPL receives regulatory approval for new product launch,0.9005702187782558,positive
2020-08-11,MSFT,MSFT participates in industry conference,0.03157462376280132,neutral
2020-08-11,MSFT,MSFT participates in industry conference,0.19679880360594043,neutral
2020-08-11,MSFT,MSFT provides business update to investors,-0.17282967425347803,neutral
2020-08-12,AAPL,AAPL announces increased dividend and share buyback program,0.7670530274154213,positive
2020-08-12,MSFT,MSFT expands operations with new strategic partnership,0.9768659746336934,positive
2020-08-13,GOOGL,GOOGL expands operations with new strategic partnership,0.6993205407015026,positive
2020-08-13,MSFT,MSFT releases sustainability report,0.12238118735099318,neutral
2020-08-14,GOOGL,GOOGL announces minor organizational changes,0.10866724252429832,neutral
2020-08-15,AAPL,AAPL announces breakthrough innovation in technology,0.7155568056127672,positive
2020-08-15,AAPL,AAPL expands operations with new strategic partnership,0.3213978571433409,positive
2020-08-15,MSFT,MSFT CEO optimistic about future growth prospects,0.5497573789584542,positive
2020-08-15,MSFT,MSFT CEO optimistic about future growth prospects,0.6356364418337004,positive
2020-08-15,MSFT,MSFT expands operations with new strategic partnership,0.8499324278130507,positive
2020-08-16,AAPL,AAPL expands operations with new strategic partnership,0.8779260707553158,positive
2020-08-16,AAPL,AAPL maintains steady performance in Q1,-0.14462294621378385,neutral
2020-08-17,GOOGL,GOOGL expands operations with new strategic partnership,0.6093748762627385,positive
2020-08-17,MSFT,MSFT announces increased dividend and share buyback program,0.8569893228700409,positive
2020-08-18,GOOGL,GOOGL announces breakthrough innovation in consumer goods,0.6687218470634578,positive
2020-08-18,GOOGL,GOOGL files standard regulatory documents,0.19821923011530101,neutral
2020-08-18,MSFT,MSFT releases sustainability report,0.08874569595800019,neutral
2020-08-19,AAPL,AAPL releases sustainability report,0.07449997434300293,neutral
2020-08-19,AAPL,AAPL announces minor organizational changes,0.09492610952523883,neutral
2020-08-19,AAPL,AAPL provides business update to investors,-0.10451412642597457,neutral
2020-08-19,AAPL,AAPL provides business update to investors,-0.023997472560258915,neutral
2020-08-19,GOOGL,GOOGL CEO optimistic about future growth prospects,0.9411234443156922,positive
2020-08-20,AAPL,AAPL expands operations with new strategic partnership,0.3952955082453579,positive
2020-08-20,AAPL,AAPL CEO optimistic about future growth prospects,0.7860491222966897,positive
2020-08-20,AAPL,AAPL announces breakthrough innovation in healthcare,0.9678110628834309,positive
2020-08-21,AAPL,AAPL faces regulatory scrutiny over data privacy,-0.6106689186860565,negative
2020-08-21,AAPL,AAPL announces increased dividend and share buyback program,0.5610092314766023,positive
2020-08-21,AAPL,AAPL announces minor organizational changes,-0.18867025698118894,neutral
2020-08-22,GOOGL,GOOGL expands operations with new strategic partnership,0.9774601727201053,positive
2020-08-22,MSFT,MSFT announces breakthrough innovation in healthcare,0.32644895526857237,positive
2020-08-22,MSFT,MSFT CEO optimistic about future growth prospects,0.9246369291545657,positive
2020-08-23,AAPL,AAPL releases sustainability report,0.1166300385571965,neutral
2020-08-23,AAPL,AAPL announces increased dividend and share buyback program,0.45733490134274923,positive
2020-08-23,AAPL,AAPL announces increased dividend and share buyback program,0.885697504408423,positive
2020-08-23,MSFT,MSFT CEO steps down amid controversy,-0.8243809053181095,negative
2020-08-23,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.5370757231199217,positive
2020-08-23,MSFT,MSFT CEO optimistic about future growth prospects,0.6804807402546094,positive
2020-08-24,AAPL,AAPL receives regulatory approval for new product launch,0.6206578827730114,positive
2020-08-24,GOOGL,GOOGL stock surges on positive analyst upgrade,0.8659222026340039,positive
2020-08-24,MSFT,MSFT participates in industry conference,0.09981064352316393,neutral
2020-08-25,MSFT,MSFT stock surges on positive analyst upgrade,0.7527639622443678,positive
2020-08-26,AAPL,AAPL loses major client contract,-0.5261305092330216,negative
2020-08-26,GOOGL,GOOGL loses major client contract,-0.9127303578465356,negative
2020-08-26,MSFT,MSFT faces regulatory scrutiny over compliance,-0.3362046177882574,negative
2020-08-27,AAPL,AAPL receives regulatory approval for new product launch,0.7285048751293732,positive
2020-08-28,AAPL,AAPL announces breakthrough innovation in healthcare,0.9299659827344984,positive
2020-08-28,AAPL,AAPL announces layoffs amid restructuring efforts,-0.32028641317498335,negative
2020-08-28,GOOGL,GOOGL faces regulatory scrutiny over market practices,-0.96790896861059,negative
2020-08-28,GOOGL,GOOGL maintains steady performance in Q4,-0.1054105130534774,neutral
2020-08-28,MSFT,MSFT CEO steps down amid controversy,-0.40798498974560504,negative
2020-08-28,MSFT,MSFT receives regulatory approval for new product launch,0.7050865551023526,positive
2020-08-28,MSFT,MSFT announces breakthrough innovation in finance,0.37948818069044565,positive
2020-08-29,MSFT,MSFT announces layoffs amid restructuring efforts,-0.7691298271878453,negative
2020-08-29,MSFT,MSFT faces regulatory scrutiny over compliance,-0.31978529073498435,negative
2020-08-30,AAPL,AAPL provides business update to investors,0.06935663164633232,neutral
2020-08-30,AAPL,AAPL announces breakthrough innovation in healthcare,0.3543535407473035,positive
2020-08-30,GOOGL,GOOGL announces minor organizational changes,-0.10752964674504231,neutral
2020-08-30,MSFT,MSFT CEO steps down amid controversy,-0.5536050988215403,negative
2020-08-31,AAPL,AAPL loses major client contract,-0.866711089566687,negative
2020-08-31,GOOGL,GOOGL stock falls on analyst downgrade,-0.799885069181614,negative
2020-08-31,MSFT,MSFT maintains steady performance in Q1,-0.10664181930863732,neutral
2020-09-01,AAPL,AAPL files standard regulatory documents,-0.07380431740711044,neutral
2020-09-01,AAPL,AAPL faces supply chain disruptions,-0.3478462003953964,negative
2020-09-01,AAPL,AAPL files standard regulatory documents,-0.10696214521445985,neutral
2020-09-01,AAPL,AAPL maintains steady performance in Q3,-0.003314970603971179,neutral
2020-09-01,GOOGL,GOOGL CEO optimistic about future growth prospects,0.4370874693259636,positive
2020-09-01,GOOGL,GOOGL announces layoffs amid restructuring efforts,-0.3576470932357307,negative
2020-09-03,MSFT,MSFT participates in industry conference,-0.15886687357433704,neutral
2020-09-03,MSFT,MSFT faces regulatory scrutiny over market practices,-0.3634097502822712,negative
2020-09-04,GOOGL,GOOGL announces minor organizational changes,-0.07418156095865697,neutral
2020-09-04,GOOGL,GOOGL participates in industry conference,0.05309135440302659,neutral
2020-09-04,GOOGL,GOOGL releases sustainability report,-0.05143323520270715,neutral
2020-09-04,GOOGL,GOOGL maintains steady performance in Q1,-0.1522999329274134,neutral
2020-09-04,MSFT,"MSFT reports strong quarterly earnings, beating analyst expectations",0.8708865778224897,positive
2020-09-04,MSFT,MSFT stock surges on positive analyst upgrade,0.4511896930106523,positive
2020-09-05,AAPL,AAPL announces routine board meeting,0.112067008890049,neutral
2020-09-05,GOOGL,GOOGL announces routine board meeting,-0.09743265216983175,neutral
2020-09-05,MSFT,MSFT releases sustainability report,0.17768946978951472,neutral
2020-09-06,AAPL,AAPL faces supply chain disruptions,-0.8037647479176981,negative
2020-09-06,AAPL,AAPL announces minor organizational changes,0.07368386823534817,neutral
2020-09-07,AAPL,AAPL announces layoffs amid restructuring efforts,-0.4908160004659897,negative
2020-09-07,AAPL,AAPL releases sustainability report,-0.1803766530365427,neutral
2020-09-07,AAPL,AAPL participates in industry conference,-0.1287062306922711,neutral
2020-09-07,MSFT,MSFT faces supply chain disruptions,-0.8921068343433844,negative
2020-09-07,MSFT,MSFT faces regulatory scrutiny over data privacy,-0.40914295676397894,negative
2020-09-08,GOOGL,GOOGL reports disappointing quarterly results,-0.6759845238007179,negative
2020-09-08,GOOGL,GOOGL reports disappointing quarterly results,-0.4017041983760471,negative
2020-09-09,AAPL,AAPL loses major client contract,-0.4036776474223161,negative
2020-09-09,MSFT,MSFT receives regulatory approval for new product launch,0.6975555688095112,positive
2020-09-10,GOOGL,GOOGL announces breakthrough innovation in healthcare,0.364074582237964,positive
2020-09-10,GOOGL,"GOOGL reports strong quarterly earnings, beating analyst expectations",0.8767895409161985,positive
2020-09-11,AAPL,AAPL announces increased dividend and share buyback program,0.8159613833530466,positive
2020-09-11,AAPL,AAPL receives regulatory approval for new product launch,0.6730115754130548,positive
2020-09-11,AAPL,AAPL loses major client contract,-0.35019736461945283,negative
2020-09-11,AAPL,AAPL loses major client contract,-0.9854667178239891,negative
2020-09-11,MSFT,MSFT stock surges on positive analyst upgrade,0.897206266978305,positive
2020-09-12,GOOGL,GOOGL stock falls on analyst downgrade,-0.6993920362186286,negative
2020-09-12,GOOGL,GOOGL reports disappointing quarterly results,-0.9011426996599254,negative
2020-09-12,MSFT,MSFT announces increased dividend and share buyback program,0.6383480121412293,positive
2020-09-13,MSFT,MSFT faces regulatory scrutiny over market practices,-0.304261271682913,negative
2020-09-14,GOOGL,GOOGL announces minor organizational changes,-0.1938339335693843,neutral
2020-09-14,MSFT,MSFT CEO optimistic about future growth prospects,0.5974075489476076,positive
2020-09-15,AAPL,AAPL faces regulatory scrutiny over compliance,-0.3956865521423254,negative
2020-09-15,AAPL,AAPL CEO steps down amid controversy,-0.7761493596535676,negative
2020-09-15,AAPL,AAPL CEO steps down amid controversy,-0.5446133485485398,negative
2020-09-15,AAPL,AAPL announces increased dividend and share buyback program,0.8568184374354573,positive
2020-09-15,MSFT,MSFT stock surges on positive analyst upgrade,0.8880059492467991,positive
2020-09-16,AAPL,AAPL CEO optimistic about future growth prospects,0.7347518619293036,positive
2020-09-16,GOOGL,GOOGL participates in industry conference,0.08719181360815392,neutral
2020-09-16,MSFT,MSFT provides business update to investors,-0.012712961564812358,neutral
2020-09-17,AAPL,AAPL stock surges on positive analyst upgrade,0.6614378731868286,positive
2020-09-17,GOOGL,GOOGL CEO steps down amid controversy,-0.5391967809911598,negative
2020-09-17,GOOGL,GOOGL receives regulatory approval for new product launch,0.7141681744154527,positive
2020-09-18,GOOGL,GOOGL receives regulatory approval for new product launch,0.5773541011372466,positive
2020-09-18,MSFT,MSFT announces increased dividend and share buyback program,0.7658310755961095,positive
2020-09-19,MSFT,MSFT participates in industry conference,-0.14621718369317424,neutral
2020-09-19,MSFT,MSFT announces routine board meeting,0.012401251897184995,neutral
2020-09-20,AAPL,AAPL announces minor organizational changes,-0.10051713761341285,neutral
2020-09-20,GOOGL,GOOGL announces minor organizational changes,-0.14792426031967906,neutral
2020-09-20,GOOGL,GOOGL stock falls on analyst downgrade,-0.6526129217157639,negative
2020-09-20,GOOGL,GOOGL stock surges on positive analyst upgrade,0.7002926198504237,positive
2020-09-20,MSFT,MSFT CEO optimistic about future growth prospects,0.8355444019558946,positive
2020-09-20,MSFT,MSFT announces routine board meeting,-0.04364966038566859,neutral
2020-09-20,MSFT,MSFT loses major client contract,-0.7868329229323541,negative
2020-09-20,MSFT,MSFT stock falls on analyst downgrade,-0.6295321551673916,negative
2020-09-21,AAPL,AAPL announces layoffs amid restructuring efforts,-0.9063635360012456,negative
2020-09-22,AAPL,AAPL releases sustainability report,-0.13772954978320984,neutral
2020-09-22,AAPL,AAPL faces regulatory scrutiny over compliance,-0.9584455855643701,negative
2020-09-22,AAPL,AAPL announces increased dividend and share buyback program,0.5511330972262964,positive
2020-09-23,GOOGL,GOOGL receives regulatory approval for new product launch,0.45073136927011204,positive
2020-09-23,MSFT,MSFT reports disappointing quarterly results,-0.49097586821614153,negative
2020-09-24,GOOGL,GOOGL announces breakthrough innovation in technology,0.5762234661628683,positive
2020-09-25,AAPL,AAPL announces breakthrough innovation in consumer goods,0.4863598004222277,positive
2020-09-25,AAPL,AAPL announces layoffs amid restructuring efforts,-0.37524904597660036,negative
